NACA 64A223 STANDARD - PDAS/NASA TM-X-3069 6A generator, a=0.8 modified mean line, Cl_design=0.2, t/c=0.23
0.90785137 0.02592252
0.90558188 0.02657005
0.90328772 0.02722472
0.90096905 0.02788644
0.89862604 0.02855632
0.89625889 0.02923477
0.89386759 0.02991905
0.89145212 0.03060559
0.88901285 0.03129890
0.88654985 0.03199697
0.88406334 0.03270165
0.88155348 0.03341268
0.87902043 0.03413019
0.87646411 0.03484929
0.87388473 0.03557122
0.87128261 0.03629900
0.86865790 0.03703234
0.86601079 0.03777176
0.86334141 0.03851685
0.86064996 0.03926795
0.85793653 0.04002368
0.85520137 0.04078546
0.85244458 0.04155202
0.84966639 0.04232446
0.84686703 0.04310387
0.84404663 0.04388941
0.84120037 0.04450681
0.83831298 0.04529168
0.83540323 0.04608513
0.83247113 0.04688628
0.82951638 0.04768901
0.82653892 0.04849226
0.82353891 0.04930053
0.82051630 0.05011521
0.81747074 0.05093343
0.81440194 0.05175536
0.81130931 0.05258058
0.80819200 0.05341288
0.80504765 0.05424744
0.80186742 0.05507731
0.79867137 0.05590660
0.79547586 0.05674318
0.79226744 0.05758213
0.78904396 0.05842068
0.78580466 0.05926037
0.78254918 0.06010255
0.77927736 0.06094700
0.77598913 0.06179360
0.77268452 0.06264234
0.76936356 0.06349225
0.76602634 0.06434333
0.76267307 0.06519841
0.75930389 0.06605809
0.75591885 0.06691878
0.75251809 0.06777967
0.74910181 0.06864144
0.74567014 0.06950260
0.74222332 0.07036571
0.73876154 0.07123076
0.73528500 0.07209795
0.73179389 0.07296799
0.72828838 0.07383910
0.72476860 0.07470821
0.72123484 0.07557869
0.71768724 0.07644856
0.71412606 0.07731950
0.71055142 0.07818733
0.70696361 0.07905635
0.70336280 0.07992313
0.69974924 0.08079131
0.69612316 0.08166013
0.69248477 0.08252999
0.68883421 0.08339668
0.68517177 0.08426402
0.68149756 0.08512394
0.67781191 0.08598453
0.67411496 0.08684030
0.67040704 0.08769671
0.66668829 0.08854980
0.66295900 0.08940309
0.65921932 0.09025080
0.65546953 0.09109711
0.65170969 0.09192774
0.64794024 0.09275948
0.64416143 0.09359452
0.64037341 0.09442622
0.63657628 0.09524116
0.63277043 0.09605505
0.62895608 0.09686426
0.62513346 0.09767082
0.62130278 0.09846977
0.61746430 0.09926474
0.61361823 0.10005138
0.60976481 0.10083190
0.60590427 0.10160273
0.60203687 0.10236729
0.59816285 0.10312444
0.59428245 0.10387512
0.59039592 0.10462008
0.58650348 0.10535639
0.58260539 0.10608715
0.57870186 0.10680479
0.57479317 0.10751659
0.57087953 0.10821765
0.56696124 0.10891552
0.56303848 0.10959896
0.55911154 0.11028014
0.55518062 0.11094179
0.55124602 0.11160122
0.54730794 0.11224725
0.54336667 0.11288800
0.53942241 0.11351140
0.53547544 0.11412904
0.53152600 0.11473573
0.52757434 0.11533203
0.52362070 0.11591567
0.51966534 0.11648930
0.51570850 0.11705510
0.51175043 0.11760505
0.50779137 0.11814742
0.50383159 0.11867587
0.49987132 0.11920044
0.49591083 0.11969894
0.49195036 0.12019284
0.48799017 0.12066566
0.48403049 0.12113173
0.48007159 0.12158057
0.47611372 0.12201708
0.47215713 0.12243635
0.46820207 0.12284184
0.46424879 0.12323656
0.46029756 0.12361001
0.45634859 0.12397494
0.45240218 0.12432105
0.44845851 0.12466129
0.44451796 0.12497043
0.44058066 0.12527177
0.43664693 0.12555426
0.43271700 0.12582184
0.42879112 0.12607162
0.42486957 0.12630219
0.42095254 0.12652114
0.41704040 0.12671269
0.41313324 0.12689704
0.40923150 0.12705179
0.40533525 0.12719786
0.40144493 0.12731436
0.39756068 0.12741307
0.39368283 0.12748563
0.38981158 0.12753922
0.38594711 0.12757918
0.38208986 0.12758623
0.37823987 0.12758314
0.37439772 0.12753853
0.37056327 0.12748687
0.36673700 0.12740896
0.36291901 0.12731745
0.35910966 0.12720173
0.35530916 0.12706597
0.35151771 0.12691310
0.34773555 0.12674469
0.34396278 0.12657013
0.34019995 0.12636662
0.33644699 0.12615677
0.33270445 0.12591920
0.32897225 0.12567667
0.32525069 0.12542310
0.32154005 0.12515660
0.31784057 0.12487653
0.31415254 0.12457890
0.31047607 0.12427266
0.30681154 0.12394850
0.30315894 0.12362027
0.29951887 0.12326711
0.29589122 0.12290839
0.29227647 0.12252967
0.28867466 0.12214278
0.28508608 0.12174339
0.28151089 0.12133506
0.27794928 0.12092009
0.27440177 0.12048281
0.27086831 0.12003794
0.26734933 0.11957450
0.26384474 0.11910870
0.26035501 0.11862808
0.25688013 0.11814369
0.25342057 0.11764337
0.24997641 0.11713426
0.24654800 0.11660969
0.24313540 0.11607748
0.23973880 0.11553846
0.23635857 0.11498605
0.23299474 0.11442792
0.22964785 0.11384982
0.22631774 0.11326857
0.22300489 0.11267222
0.21970918 0.11207476
0.21643123 0.11145926
0.21317088 0.11084043
0.20992862 0.11020694
0.20670446 0.10956704
0.20349873 0.10891573
0.20031152 0.10825729
0.19714300 0.10759279
0.19399362 0.10691305
0.19086334 0.10622707
0.18775253 0.10552903
0.18466105 0.10483044
0.18158961 0.10411322
0.17853788 0.10339626
0.17550658 0.10266108
0.17249539 0.10192548
0.16950483 0.10117824
0.16653487 0.10042662
0.16358592 0.09966345
0.16065799 0.09889477
0.15775128 0.09812001
0.15486603 0.09733713
0.15200229 0.09655095
0.14916047 0.09575405
0.14634042 0.09495665
0.14354275 0.09414586
0.14076710 0.09333744
0.13801429 0.09251288
0.13528383 0.09169124
0.13257650 0.09085548
0.12989195 0.09002051
0.12723078 0.08917400
0.12459281 0.08832582
0.12197848 0.08746876
0.11938778 0.08660755
0.11682096 0.08574015
0.11427820 0.08486597
0.11175954 0.08398845
0.10926546 0.08309907
0.10679575 0.08220815
0.10435086 0.08130772
0.10193045 0.08041063
0.09953542 0.07949833
0.09716509 0.07859142
0.09482071 0.07766354
0.09250133 0.07674098
0.09020795 0.07580381
0.08793994 0.07487065
0.08569788 0.07393090
0.08348168 0.07299051
0.08129182 0.07204165
0.07912817 0.07109043
0.07699093 0.07013582
0.07488017 0.06917944
0.07279584 0.06822532
0.07073858 0.06726224
0.06870799 0.06630214
0.06670481 0.06533208
0.06472837 0.06436902
0.06277965 0.06339511
0.06085779 0.06243067
0.05896416 0.06145088
0.05709770 0.06047926
0.05525975 0.05949207
0.05344928 0.05851208
0.05166710 0.05752548
0.04991285 0.05654201
0.04818727 0.05554970
0.04649005 0.05455697
0.04482173 0.05355596
0.04318195 0.05255539
0.04157095 0.05155313
0.03998886 0.05054903
0.03843567 0.04954501
0.03691184 0.04853533
0.03541708 0.04752675
0.03395191 0.04651262
0.03251576 0.04550395
0.03110979 0.04448367
0.02973297 0.04347033
0.02838645 0.04244704
0.02706893 0.04143636
0.02578220 0.04041156
0.02452436 0.03940375
0.02329803 0.03837443
0.02210074 0.03736264
0.02093464 0.03633754
0.01979809 0.03532501
0.01869262 0.03430397
0.01761710 0.03329217
0.01657215 0.03228197
0.01555788 0.03127330
0.01457411 0.03026973
0.01362147 0.02926409
0.01269900 0.02827036
0.01180811 0.02727108
0.01094719 0.02628825
0.01011831 0.02529650
0.00931941 0.02432308
0.00855232 0.02334603
0.00781508 0.02239027
0.00710942 0.02143582
0.00643342 0.02050591
0.00579026 0.01956460
0.00517689 0.01864769
0.00459764 0.01770789
0.00404789 0.01679731
0.00353318 0.01585750
0.00304740 0.01495455
0.00259772 0.01401537
0.00217638 0.01312059
0.00179215 0.01218439
0.00143584 0.01129794
0.00111767 0.01036603
0.00082718 0.00948777
0.00057571 0.00856309
0.00035214 0.00769216
0.00016847 0.00677608
0.00001373 0.00590916
-0.00010135 0.00501017
-0.00018378 0.00413957
-0.00022689 0.00325610
-0.00022708 0.00235078
-0.00019730 0.00152346
-0.00005809 0.00037963
0.00000000 0.00000000
0.00008893 -0.00037308
0.00032066 -0.00150019
0.00050465 -0.00230232
0.00072033 -0.00317488
0.00095475 -0.00401862
0.00121147 -0.00484303
0.00149718 -0.00568974
0.00180480 -0.00649864
0.00214506 -0.00735125
0.00250696 -0.00815351
0.00290244 -0.00900456
0.00332036 -0.00980442
0.00377202 -0.01065336
0.00424690 -0.01145244
0.00475517 -0.01229704
0.00528758 -0.01309615
0.00585286 -0.01393573
0.00644316 -0.01473527
0.00706561 -0.01556800
0.00771402 -0.01636796
0.00839385 -0.01719369
0.00910041 -0.01799322
0.00983795 -0.01881393
0.01060333 -0.01962011
0.01139964 -0.02044783
0.01222487 -0.02127393
0.01308065 -0.02211849
0.01396493 -0.02295667
0.01487943 -0.02381053
0.01582197 -0.02465289
0.01679453 -0.02550920
0.01779537 -0.02635754
0.01882579 -0.02721546
0.01988470 -0.02806903
0.02097261 -0.02892550
0.02208922 -0.02978138
0.02323448 -0.03063680
0.02440890 -0.03149946
0.02561119 -0.03235170
0.02684275 -0.03321464
0.02810178 -0.03406248
0.02939028 -0.03492610
0.03070564 -0.03576654
0.03205030 -0.03662235
0.03342221 -0.03746249
0.03482300 -0.03831373
0.03625119 -0.03915356
0.03770775 -0.03999896
0.03919150 -0.04083140
0.04070338 -0.04166803
0.04224268 -0.04249787
0.04380970 -0.04332763
0.04540398 -0.04415060
0.04702577 -0.04497258
0.04867488 -0.04579169
0.05035122 -0.04660812
0.05205483 -0.04742407
0.05378515 -0.04823084
0.05554251 -0.04903637
0.05732637 -0.04983226
0.05913728 -0.05063054
0.06097462 -0.05142151
0.06283900 -0.05221901
0.06472916 -0.05300034
0.06664620 -0.05378926
0.06858884 -0.05456231
0.07055819 -0.05534435
0.07255316 -0.05611508
0.07457449 -0.05689243
0.07662125 -0.05765945
0.07869395 -0.05842912
0.08079190 -0.05918957
0.08291551 -0.05995203
0.08506447 -0.06071251
0.08723857 -0.06146945
0.08943775 -0.06222390
0.09166160 -0.06296979
0.09391035 -0.06371500
0.09618360 -0.06445360
0.09848167 -0.06519624
0.10080366 -0.06592433
0.10315025 -0.06665783
0.10552022 -0.06737050
0.10791454 -0.06808873
0.11033221 -0.06879194
0.11277384 -0.06949873
0.11523879 -0.07019629
0.11772722 -0.07089260
0.12023859 -0.07157741
0.12277308 -0.07225923
0.12533040 -0.07293468
0.12791045 -0.07360439
0.13051313 -0.07427041
0.13313813 -0.07492804
0.13578554 -0.07558454
0.13845487 -0.07623007
0.14114639 -0.07687698
0.14385941 -0.07751040
0.14659438 -0.07814739
0.14935047 -0.07876892
0.15212815 -0.07939355
0.15492673 -0.08000553
0.15774647 -0.08061778
0.16058686 -0.08122012
0.16344798 -0.08181998
0.16632950 -0.08241259
0.16923131 -0.08300000
0.17215327 -0.08358283
0.17509500 -0.08415504
0.17805656 -0.08472384
0.18103755 -0.08528201
0.18403813 -0.08584077
0.18705759 -0.08638237
0.19009630 -0.08692531
0.19315352 -0.08745071
0.19622960 -0.08797670
0.19932403 -0.08849178
0.20243678 -0.08900180
0.20556742 -0.08949778
0.20871602 -0.08998894
0.21188235 -0.09047420
0.21506612 -0.09094935
0.21826727 -0.09141938
0.22148540 -0.09187607
0.22472059 -0.09233079
0.22797229 -0.09276884
0.23124072 -0.09320716
0.23452535 -0.09363181
0.23782626 -0.09405474
0.24114287 -0.09445916
0.24447530 -0.09485935
0.24782318 -0.09524765
0.25118647 -0.09563067
0.25456492 -0.09600758
0.25795819 -0.09637062
0.26136620 -0.09672644
0.26478860 -0.09706795
0.26822544 -0.09740731
0.27167629 -0.09773350
0.27514119 -0.09805899
0.27861960 -0.09836761
0.28211155 -0.09867034
0.28561652 -0.09895249
0.28913463 -0.09922974
0.29266560 -0.09949981
0.29620917 -0.09975917
0.29976519 -0.10001215
0.30333324 -0.10024695
0.30691337 -0.10047802
0.31050503 -0.10068601
0.31410836 -0.10089180
0.31772290 -0.10108155
0.32134861 -0.10126460
0.32498511 -0.10143200
0.32863225 -0.10158777
0.33228983 -0.10173255
0.33595766 -0.10186826
0.33963559 -0.10200099
0.34332308 -0.10210800
0.34702023 -0.10221067
0.35072649 -0.10228643
0.35444196 -0.10235806
0.35816629 -0.10241622
0.36189924 -0.10245933
0.36564054 -0.10248448
0.36938995 -0.10248752
0.37314736 -0.10247906
0.37691240 -0.10244648
0.38068507 -0.10240898
0.38446477 -0.10233211
0.38825163 -0.10224726
0.39204518 -0.10213167
0.39584541 -0.10200462
0.39965203 -0.10186081
0.40346475 -0.10169305
0.40728343 -0.10150973
0.41110775 -0.10129906
0.41493766 -0.10108194
0.41877276 -0.10083748
0.42261299 -0.10058808
0.42645800 -0.10031356
0.43030765 -0.10002968
0.43416166 -0.09972890
0.43801983 -0.09941262
0.44188194 -0.09908373
0.44574773 -0.09873831
0.44961704 -0.09838742
0.45348951 -0.09800778
0.45736504 -0.09762460
0.46124335 -0.09722496
0.46512423 -0.09681915
0.46900741 -0.09639445
0.47289269 -0.09596135
0.47677983 -0.09551687
0.48066859 -0.09505753
0.48455875 -0.09458827
0.48845007 -0.09410418
0.49234233 -0.09361575
0.49623527 -0.09310866
0.50012868 -0.09259940
0.50402231 -0.09206651
0.50791594 -0.09153217
0.51180934 -0.09098636
0.51570226 -0.09043542
0.51959448 -0.08987109
0.52348575 -0.08930138
0.52737584 -0.08872413
0.53126452 -0.08813670
0.53515154 -0.08754135
0.53903668 -0.08693754
0.54291970 -0.08633045
0.54680037 -0.08570850
0.55067844 -0.08508377
0.55455369 -0.08444814
0.55842585 -0.08381278
0.56229476 -0.08316041
0.56616010 -0.08250830
0.57002170 -0.08184426
0.57387927 -0.08117956
0.57773261 -0.08050663
0.58158146 -0.07983040
0.58542562 -0.07914357
0.58926483 -0.07845373
0.59309887 -0.07775777
0.59692747 -0.07705863
0.60075042 -0.07635557
0.60456749 -0.07564765
0.60837843 -0.07493599
0.61218304 -0.07421721
0.61598106 -0.07349486
0.61977228 -0.07276674
0.62355642 -0.07203720
0.62733330 -0.07130261
0.63110262 -0.07056795
0.63486417 -0.06983117
0.63861770 -0.06909592
0.64236312 -0.06834649
0.64610008 -0.06759630
0.64982827 -0.06685199
0.65354746 -0.06611139
0.65725765 -0.06535770
0.66095842 -0.06460522
0.66464960 -0.06384975
0.66833088 -0.06309710
0.67200209 -0.06234374
0.67566294 -0.06159364
0.67931327 -0.06084135
0.68295278 -0.06009236
0.68658136 -0.05933860
0.69019867 -0.05858812
0.69380453 -0.05783714
0.69739865 -0.05708986
0.70098080 -0.05634592
0.70455075 -0.05560604
0.70810832 -0.05486663
0.71165324 -0.05413112
0.71518534 -0.05339524
0.71870433 -0.05266317
0.72221002 -0.05193324
0.72570212 -0.05120747
0.72918048 -0.05048250
0.73264482 -0.04976142
0.73609485 -0.04904605
0.73953035 -0.04833569
0.74295110 -0.04763018
0.74635686 -0.04692957
0.74974744 -0.04623134
0.75312257 -0.04553702
0.75648201 -0.04484598
0.75982549 -0.04415908
0.76315266 -0.04347999
0.76646324 -0.04280817
0.76975702 -0.04214089
0.77303369 -0.04147823
0.77629288 -0.04082131
0.77953420 -0.04017026
0.78275720 -0.03952538
0.78596129 -0.03888710
0.78914574 -0.03825438
0.79230940 -0.03762606
0.79544969 -0.03700552
0.79855281 -0.03639899
0.80163470 -0.03580060
0.80471505 -0.03520357
0.80778464 -0.03461346
0.81084072 -0.03403427
0.81388205 -0.03346161
0.81690769 -0.03289543
0.81991695 -0.03233512
0.82290913 -0.03178321
0.82588380 -0.03123801
0.82884074 -0.03069471
0.83177953 -0.03015414
0.83469954 -0.02962215
0.83760037 -0.02909941
0.84050048 -0.02841896
0.84338421 -0.02791317
0.84624641 -0.02741141
0.84908684 -0.02691453
0.85190541 -0.02642139
0.85470199 -0.02593090
0.85747634 -0.02544430
0.86022837 -0.02496016
0.86295784 -0.02447984
0.86566461 -0.02400298
0.86834848 -0.02352998
0.87100932 -0.02306031
0.87364696 -0.02259424
0.87626138 -0.02212873
0.87885248 -0.02166251
0.88141987 -0.02120048
0.88396340 -0.02074249
0.88648289 -0.02028876
0.88897829 -0.01983746
0.89144934 -0.01939056
0.89389613 -0.01894356
0.89631831 -0.01849998
0.89871561 -0.01806258
0.90108791 -0.01763091
0.90343512 -0.01720386
0.90575708 -0.01678151
0.90805364 -0.01636411
0.91032447 -0.01595569
0.91256965 -0.01555188
0.91478884 -0.01515629
0.91698207 -0.01476619
0.91914906 -0.01438401
0.92128971 -0.01400941
0.92340394 -0.01364129
0.92549142 -0.01328364
0.92755231 -0.01293055
0.92958615 -0.01258918
0.93159313 -0.01225267
0.93357288 -0.01192642
0.93552541 -0.01160763
0.93745057 -0.01129682
0.93934811 -0.01099681
0.94121820 -0.01070175
0.94306024 -0.01042153
0.94487463 -0.01014551
0.94666091 -0.00988120
0.94841921 -0.00962344
0.95014937 -0.00937317
0.95185127 -0.00913099
0.95352494 -0.00889408
0.95517000 -0.00866799
0.95678669 -0.00844580
0.95837468 -0.00823219
0.95993408 -0.00802321
0.96146474 -0.00781960
0.96296659 -0.00762104
0.96443955 -0.00742718
0.96588346 -0.00723972
0.96729834 -0.00705602
0.96868408 -0.00687700
0.97004062 -0.00670179
0.97136794 -0.00652941
0.97266592 -0.00636037
0.97393446 -0.00619525
0.97517347 -0.00603415
0.97638291 -0.00587659
0.97756290 -0.00571852
0.97871314 -0.00556444
0.97983373 -0.00541087
0.98092449 -0.00526033
0.98198539 -0.00511181
0.98301639 -0.00496514
0.98401736 -0.00482120
0.98498854 -0.00467414
0.98592949 -0.00453165
0.98684051 -0.00438658
0.98772122 -0.00424533
0.98857182 -0.00410278
0.98939217 -0.00396088
0.99018217 -0.00382056
0.99094203 -0.00367633
0.99167124 -0.00353792
0.99237039 -0.00339230
0.99303878 -0.00325286
0.99367698 -0.00310722
0.99428458 -0.00296295
0.99486161 -0.00281843
0.99540823 -0.00266997
0.99592390 -0.00252788
0.99640944 -0.00237454
0.99686380 -0.00223105
0.99728804 -0.00207504
0.99768124 -0.00192492
0.99804386 -0.00177075
0.99837578 -0.00161448
0.99867657 -0.00146456
0.99894733 -0.00129800
0.99918628 -0.00115100
0.99939581 -0.00097455
0.99957337 -0.00082013
0.99972116 -0.00064284
0.99983756 -0.00047544
0.99992387 -0.00029155
0.99998097 -0.00007293
1.00000000 -0.00000006
