curve_id,pdf_file,pdf_page,original_page,figure,configuration,flap_chord_definition,flap_deg,Re,Mach,moment_reference,coefficient,alpha_deg,value,pixel_x,pixel_y,source_class,digitizer,uncertainty_alpha_deg,uncertainty_value,notes
TM88373_Figure6a_flap_00_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,CD,-90.0,1.67,835.0180433039295,387.32389735364876,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,CD,-95.0,1.65,924.4842622293504,391.0581395348837,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,CD,-100.0,1.59,1013.9504811547715,402.26086607858855,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,CD,-105.0,1.53,1103.4167000801926,413.46359262229345,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,Cm,-75.0,0.42,566.6193865276664,620.714033680834,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,Cm,-80.0,0.45,656.0856054530874,615.1126704089816,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,Cm,-85.0,0.47,745.5518243785084,611.3784282277466,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,Cm,-90.0,0.49,835.0180433039295,607.6441860465117,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,Cm,-95.0,0.51,924.4842622293504,603.9099438652767,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,Cm,-100.0,0.53,1013.9504811547715,600.1757016840417,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_00_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,0.0,1000000.0,0.0,quarter chord,Cm,-105.0,0.55,1103.4167000801926,596.4414595028068,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CL,-75.0,-0.43,1489.2883921411387,779.4193263833199,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CL,-80.0,-0.4,1578.235966319166,773.8179631114675,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CL,-85.0,-0.34,1667.1835404971932,762.6152365677626,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CL,-90.0,-0.27,1756.1311146752205,749.5453889334402,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CL,-95.0,-0.18,1845.0786888532477,732.7412991178829,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CL,-100.0,-0.09,1934.026263031275,715.9372093023255,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CL,-105.0,-0.02,2022.9738372093022,702.8673616680032,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CD,-75.0,1.22,1489.2883921411387,471.34434643143544,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CD,-80.0,1.29,1578.235966319166,458.27449879711304,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CD,-85.0,1.36,1667.1835404971932,445.2046511627907,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CD,-90.0,1.4,1756.1311146752205,437.73616680032075,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CD,-95.0,1.41,1845.0786888532477,435.8690457097033,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CD,-100.0,1.4,1934.026263031275,437.73616680032075,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,CD,-105.0,1.38,2022.9738372093022,441.47040898155575,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,Cm,-75.0,0.2,1489.2883921411387,661.7906976744187,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,Cm,-80.0,0.22,1578.235966319166,658.0564554931836,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,Cm,-85.0,0.25,1667.1835404971932,652.4550922213311,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,Cm,-90.0,0.29,1756.1311146752205,644.9866078588612,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,Cm,-95.0,0.32,1845.0786888532477,639.3852445870089,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,Cm,-100.0,0.35,1934.026263031275,633.7838813151563,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_30_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,30.0,1000000.0,0.0,quarter chord,Cm,-105.0,0.38,2022.9738372093022,628.182518043304,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CL,-75.0,-0.1,566.6193865276664,1508.2189254210105,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CL,-80.0,-0.09,656.0856054530874,1506.351804330393,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CL,-85.0,-0.08,745.5518243785084,1504.4846832397754,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CL,-90.0,-0.06,835.0180433039295,1500.7504410585404,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CL,-95.0,-0.04,924.4842622293504,1497.0161988773057,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CL,-100.0,-0.02,1013.9504811547715,1493.2819566960707,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CL,-105.0,0.02,1103.4167000801926,1485.8134723336007,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CD,-75.0,1.14,566.6193865276664,1276.6959101844427,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CD,-80.0,1.21,656.0856054530874,1263.6260625501204,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CD,-85.0,1.29,745.5518243785084,1248.6890938251804,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CD,-90.0,1.36,835.0180433039295,1235.6192461908581,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CD,-95.0,1.4,924.4842622293504,1228.150761828388,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CD,-100.0,1.42,1013.9504811547715,1224.416519647153,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,CD,-105.0,1.43,1103.4167000801926,1222.5493985565358,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,Cm,-75.0,0.11,566.6193865276664,1469.0093825180434,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,Cm,-80.0,0.15,656.0856054530874,1461.5408981555734,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,Cm,-85.0,0.2,745.5518243785084,1452.205292702486,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,Cm,-90.0,0.25,835.0180433039295,1442.8696872493986,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,Cm,-95.0,0.31,924.4842622293504,1431.6669607056938,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,Cm,-100.0,0.36,1013.9504811547715,1422.3313552526063,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_45_Cm,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,45.0,1000000.0,0.0,quarter chord,Cm,-105.0,0.4,1103.4167000801926,1414.8628708901365,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.025,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CL,-75.0,-0.02,1489.2883921411387,1493.2819566960707,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CL,-80.0,0.05,1578.235966319166,1480.2121090617482,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CL,-85.0,0.12,1667.1835404971932,1467.1422614274259,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CL,-90.0,0.18,1756.1311146752205,1455.939534883721,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CL,-95.0,0.23,1845.0786888532477,1446.6039294306336,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CL,-100.0,0.26,1934.026263031275,1441.002566158781,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CL,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CL,-105.0,0.23,2022.9738372093022,1446.6039294306336,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.035,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-75.0,1.05,1489.2883921411387,1293.5,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
TM88373_Figure6a_flap_60_CD,NASA_TM_88373.pdf,32,28,Figure 6a,"basic leading edge, 30% chord plain flap, configuration b",30% chord by report overall-flap-length definition,60.0,1000000.0,0.0,quarter chord,CD,-80.0,1.02,1578.235966319166,1299.1013632718525,TM88373_DIGITIZED_GRAPH,pass1_manual_graph_pick,0.75,0.04,No smoothing; visible scan jumps retained.
